post_id,row_idx,utility_id,year,language,source_url,task_a_id,task_a_gold,task_b_id,task_b_gold,task_b1_gold
5763445703679028,106,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0PKV35PZTTKG2Arn2s4ZjgBG7Vq2dEKLTdqv4GCR5z9zpGAZriU6aT1Vuvcg2VkRkl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
3406947042715299,107,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0359AgYPYt7Tmyut4kTd6SAs8LuAvYigxo4tCv138rotLewdXtPtFATGmq7DngCWkJl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
817740627058310,108,U05,2024,German,https://www.facebook.com/wasserbetriebe/posts/pfbid02wz4SW3oXP1QzmuSeUZQ1NWa5WKAjAEFgq54DcvEtgAVRUeJiduCK5K9yPncx3Yuwl,A4,Flood / stormwater / wastewater / sewer,B5,Education / awareness,Education / awareness
5301670199856583,109,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02uiu5keNCQbFboZEmnpaMu6HENzgCPvchtLQdAMhz3BbmWRd5dpigazbW2SvLM9bfl,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
989318259899001,110,U01,2024,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0bpRPZw8Xp21Umbq7pTFz8FK74VhfAViR4byP5Z2kiCdwYK5mUDdyFscA7RZnCNLWl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
2503385089738170,111,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02NWCGrQrt3JBPpxM9r4smQ7J54RprbSs8mEc7r6kgsYcCQKQkUuqSacijDU4d3K3Fl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
2819202988133651,112,U04,2020,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid02hwgQvkk8XVf7oxPtv1EHk7jnPLSCRXzopWKLkSTcaRUWv2e9Q7WRtE654yzoS7WMl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1009289106225417,113,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02uuVXKYDSJFDz5963jtGchycBom4Q64Ca9f2BJdaRvtpwRzqFmfgKwZHdJGCZ9weTl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
572764959444143,114,U04,2013,Norwegian,https://www.facebook.com/Oslovann/posts/572764959444143,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
871418261444894,115,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid03VcQxjbWVTeew39LBRV8PUWbzqGUojLM9eP1MsKb7B19AcbJyMvRhRByTiAjbxLnl,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
10157231824791714,116,U10,2020,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid024ujfMvFsCB79yVHxxUEj3ek8r1SHBjVVvVCXxJ9zLnebnbi9LTUNTn8n7m51DJ4el,A3,Water conservation / drought / demand management,B2,Instruction / advice to public,Risk / incident communication
5116027258420879,117,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02bkGdZ1Yw6wfACe1rbhWHEZuKsPyhA44RJGFYKP32CMRL2qXmy1HZzBLxmB9ENP1pl,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
756320408188956,118,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02BVCyVqYdzBjchsLAcZA2nsvfX7964mpdGHsxn4V5Uqmm2XMfFxVrzSj62sHdkc9ml,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
3240547489355256,119,U01,2020,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02ZnuimQVmcXzsveXj76CQu5HcDVQTadJFBRAzn5Zms4e3PQSV1RgURWzWMUqkWu4yl,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
10157335044851714,120,U10,2020,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02H5LpE7xdYiuW9vbPQJVwg9sf6P2uLXbq8QACe7XHvoCRx5JFaAjj9TuwHdMazEXSl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
3311992542157702,121,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02JvNLoyEsBwGPZHLiatzHWAwopZHT2gcUGbTDFzNWCT5AJ8n6GDAhNMwi6Khgt4Ftl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1995035007239850,122,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0o1tmfxu8z6SK6yfqjjgVboD5uKsJYNM8xjc6jUqev9yENjzVuYGzijhsGkLVghpCl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1233813377106321,123,U09,2022,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0uLczZkwSHshkJvjzXJNnpCgP5AVR5eZRFcid7JN6VjafLfqVgR2nSjZ2mAEmQWmml,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1355876113234146,124,U04,2026,Norwegian,https://www.facebook.com/Oslovann/posts/pfbid0jDQ3nn6Ac6X1a1yYi8ncjPEMRYEW3gCc1Yaj2oKmHY9hSNiynmAt1swXsBWiLNyjl,A1,Water quality / safety / public health,B3,Operational update / resolution,Risk / incident communication
10160121040174268,125,U08,2022,French,https://www.facebook.com/eaudeparis/videos/704117864350304/,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
385173581575199,126,U03,2013,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/385173581575199,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
10160309974819268,127,U08,2022,French,https://www.facebook.com/photo/?fbid=10160309974819268&set=a.643560364467965,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
6335975799759346,128,U03,2023,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02Gk1fUFNXE5ka44NjUNBgXS6ujmh2EuUYeGVEWmCAzDpEpwLGWLUhgWgocMzhZm3al,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
1979123055497712,129,U01,2018,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid0k839jhWdvJdZf8BNxLmRLhsgBUnkaMjFrMG2A8ZJSCURtCG4V9WtAaXw42UtyLuwl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1653278924695747,130,U03,2017,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0SroJkQTknoBWwfEEckxD9x2wLjs7bML7twVx7zamscaConNyHBmQWzTfVKheHNiXl,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
1111998275954499,131,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid07ZWEPGBbvvLCjyg3youANkb6sEJUz2ibCgxp1jjsSdNzv3Dqf5xyZcxwXw5U5fQFl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
4484705161606143,132,U01,2021,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/videos/362016712387169/,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
2058872594426119,133,U12,2018,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0WNFtuyXtLh5jEjifQ6GWkeJbN9E9KiXCiuj5HAqKm4LCtqmsJvSGSJPqwQy6FMTql,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
10154799250746714,134,U10,2017,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid08fPjKphm2Nmbisj1dB4hRoEUiPqGEpDG1Eg3pJpwNYRywvx3ZMvn3WFt6uiq7pHUl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2072549726155044,135,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid02izHtPEd3mk7LAPDbfqMrAyXxRz6jCSDvfpH6NAeh8KDbVkgk98BR1wTEZvktdemdl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
3674716709218615,136,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02MFF4aGLXj7wDrjkHtbF5pJbYw6mHiqxwssHHR6qwehfuW8HGTdWnuCsinsayXrhzl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
1182733863855299,137,U10,2025,Swedish,https://www.facebook.com/stockholmvattenochavfall/posts/pfbid02RNjudUqBoXjpuUuCHggYzquoir4nagb7gFYvF4RZmbT9fEoubV4aXzzhLCoX1iznl,A4,Flood / stormwater / wastewater / sewer,B6,Institutional promotion / community news,Institutional / community communication
940907209319307,138,U01,2015,Finnish,https://www.facebook.com/photo/?fbid=940907209319307&set=a.476477601183072,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
876508132775929,139,U11,2020,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02o3XiwnKbUh7VfkFyGfprzHsuuGkLaAy4cjgzT2ZZfYeRGqVzb7i2LaxZrfGkumNBl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
847139055309742,140,U03,2014,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02QmuJWq55erojr3jeCs1onHRJpRQ2BtZRiMNct9mB9629mUQZec14uHC37hi2k94Ll,A6,Public education / heritage / community engagement,B6,Institutional promotion / community news,Institutional / community communication
992491932223844,141,U07,2024,Dutch,https://www.facebook.com/FARYSmultiservice/posts/pfbid0D3xk5UdWtv9x4S8Y2Y7FumVvFUHnqNQmnG8Ym5eymUwjdPf9PLHgeaeohL6NzgeUl,A1,Water quality / safety / public health,B2,Instruction / advice to public,Risk / incident communication
10157284952749268,142,U08,2019,French,https://www.facebook.com/eaudeparis/posts/pfbid0vwtN3bqsH4Z1XDwPZFTbJSG7ekaH7bUsg4u1fGYcUMMP98McTPB9mr8QeiP4ZpKjl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
805423906147924,143,U03,2014,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid022UCXp2UrBpW3zmsFT1RirvbXT4wBvLr3mX76eZtXdtBXFGkMo1wHXoXevDZDfGDQl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
1275460965927072,144,U05,2018,German,https://www.facebook.com/wasserbetriebe/posts/pfbid036mR5uHtPHyGgdNHtyQeXjWMef1pzEY3ebhba1dA31A7gsa8QDAqC5Uc5pndJkhqal,A5,Environmental sustainability / waste / recycling / biodiversity,B6,Institutional promotion / community news,Institutional / community communication
420021876796629,145,U12,2022,Finnish,https://www.facebook.com/turunvesihuolto/posts/pfbid0rt6ra3NSviZNRgkW396iKEc8oxKoEdTjmeVaW2VJFnGM9LuXu6CsQRbg58TKw8tzl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
565278316945344,146,U05,2015,German,https://www.facebook.com/photo/?fbid=565278316945344&set=a.632073468958361,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
4198486996841581,147,U03,2021,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02aMTJqoQcGWxDcy9XDyqveVkfcK5jt2DREwZND95yAk2AVuBmeYqaCfpKp1BSLCFEl,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
380989804210624,148,U11,2022,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid024Ahy6qFZaPAcFs7vzczJ1JLJ78f8Uoad2JTg915GUEeWxWjYPyYbHD2DcYQBYaxsl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
730653503624965,149,U03,2014,Portuguese,https://www.facebook.com/photo/?fbid=730653503624965&set=a.636558505181850,A3,Water conservation / drought / demand management,B6,Institutional promotion / community news,Institutional / community communication
1856858304467241,150,U02,2021,German,https://www.facebook.com/HamburgWasser/videos/3841407009260133/,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
714452778694563,151,U05,2016,German,https://www.facebook.com/wasserbetriebe/posts/714452778694563,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
2228735323869816,152,U01,2019,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/pfbid05PNGgR71WAfRKoTZtf47aW3z929M9hn3UGLxaKE3a2GZqXHwgogDyFEZM1JxeYAkl,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
1045710105568827,153,U05,2017,German,https://www.facebook.com/wasserbetriebe/posts/pfbid02gihC72Ad5scnrPbm7txbD6FuFbGQvwDpmVXqYBnmgPJSJiZz2wnH2B6hCyYY3NeTl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
995169035736482,154,U09,2024,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02bME7nFJVDSWmRK9SZcb2qRFsxLXeArzstHyu2fpDVBvQUFhfhTZYMELaYxjGBdWNl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1393454087474334,155,U02,2019,German,https://www.facebook.com/HamburgWasser/posts/pfbid02QUDBwESh6XohwmTSnm7gJTv2HinGHb116TSMuSihffthPMpNW92ofQCTgh31uPyzl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
950994767210122,156,U11,2025,Finnish,https://www.facebook.com/tampereenvesi/posts/pfbid02Mq6dorfZgSpTiSCz2rht8kMSDddcivKQoEAqyBSM21UxkXjfBd827MVXPVGBWG1Kl,A6,Public education / heritage / community engagement,B5,Education / awareness,Education / awareness
122272159682089660,157,U06,2026,English,https://www.facebook.com/worldwaternetnl/posts/pfbid02JTW7CswCyG5GN4wEp58Pw3Ash1vgUKSVksNGEuna3bcPnrssJsX9DjfKPywdoHvMl,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
1233764902266439,158,U11,2026,Finnish,https://www.facebook.com/reel/893413740231932/,A4,Flood / stormwater / wastewater / sewer,B2,Instruction / advice to public,Risk / incident communication
918686718618990,159,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0xGDxdGQLD9bTVZ1cMrfitX7Z5mqb1McKeSTXVLC354sUMK1b8cq1G5BTWXdXLtUvl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1205607726593553,160,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0JiTx7sEVbKNuWn3jN1yXU8pamLFRKoyawotHVssV5H4kUBcqtn7DxRCu96qM2LFpl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
1212246702596322,161,U09,2021,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid0ieXV11Z71RzsyMF1TqDLbZ9PZsUTanznYLd8r7HAVy59mkbbgCN14mBGbTFpf92Tl,A2,Service disruption / repair / infrastructure,B3,Operational update / resolution,Risk / incident communication
656765251066839,162,U01,2014,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/656765251066839,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
574976412526009,163,U03,2013,Portuguese,https://www.facebook.com/photo/?fbid=574976412526009&set=a.636558505181850,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
3809550619068556,164,U03,2020,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid0io9ronYCWSBDqKNw63Drn8rpwpTU2YDqCE1tyFBjnq2rVwTLJg6bS9Fzed9QvfaTl,A7,Routine / institutional / customer service / other,B5,Education / awareness,Education / awareness
953094378511557,165,U09,2020,Italian,https://www.facebook.com/abcacquabenecomunenapoli/posts/pfbid02zyGTdUp5mi6pmdF8cPYvYn6P3QGwPYvCBMbhMbfQyMxDxGCRu5f7h6pTuJZuYz2Vl,A2,Service disruption / repair / infrastructure,B1,Alert / warning,Risk / incident communication
5102037449819860,166,U03,2022,Portuguese,https://www.facebook.com/EPALaguaslivres/posts/pfbid02egkGg942SsXMtwLPhCze8otSWL5aBLkAxeqFGfgF7a5UJ9T5phNYPzy3hfPbjbhql,A7,Routine / institutional / customer service / other,B6,Institutional promotion / community news,Institutional / community communication
943885605688134,167,U01,2016,Finnish,https://www.facebook.com/helsinginseudunymparistopalvelut/posts/943885605688134,A5,Environmental sustainability / waste / recycling / biodiversity,B5,Education / awareness,Education / awareness
10159006480366714,168,U10,2023,Swedish,https://www.facebook.com/stockholmvattenochavfall/videos/725498188789857/,A5,Environmental sustainability / waste / recycling / biodiversity,B2,Instruction / advice to public,Risk / incident communication
